code,year,fertility
COG,1969,6.24
COG,1970,6.26
COG,1971,6.28
COG,1972,6.3
COG,1973,6.31
COG,1974,6.32
COG,1975,6.33
COG,1976,6.32
COG,1977,6.3
COG,1978,6.27
COG,1979,6.23
COG,1980,6.18
COG,1981,6.11
COG,1982,6.04
COG,1983,5.95
COG,1984,5.86
COG,1985,5.77
COG,1986,5.68
COG,1987,5.59
COG,1988,5.5
COG,1989,5.42
COG,1990,5.35
COG,1991,5.29
COG,1992,5.24
COG,1993,5.2
COG,1994,5.17
COG,1995,5.15
COG,1996,5.15
COG,1997,5.14
COG,1998,5.14
COG,1999,5.14
COG,2000,5.13
COG,2001,5.13
COG,2002,5.13
COG,2003,5.13
COG,2004,5.12
COG,2005,5.12
COG,2006,5.11
COG,2007,5.11
COG,2008,5.1
COG,2009,5.09
COG,2010,5.07
COG,2011,5.05
COG,2012,5.01
COG,2013,4.97
COG,2014,4.92
COG,2015,4.86
CRI,1800,6.93
CRI,1801,6.93
CRI,1802,6.93
CRI,1803,6.93
CRI,1804,6.93
CRI,1805,6.93
CRI,1806,6.93
CRI,1807,6.93
CRI,1808,6.93
CRI,1809,6.93
CRI,1810,6.93
CRI,1811,6.93
CRI,1812,6.93
CRI,1813,6.93
CRI,1814,6.93
CRI,1815,6.93
CRI,1816,6.93
CRI,1817,6.93
CRI,1818,6.93
CRI,1819,6.93
CRI,1820,6.93
CRI,1821,6.93
CRI,1822,6.93
CRI,1823,6.93
CRI,1824,6.93
CRI,1825,6.93
CRI,1826,6.93
CRI,1827,6.93
CRI,1828,6.93
CRI,1829,6.93
CRI,1830,6.93
CRI,1831,6.93
CRI,1832,6.93
CRI,1833,6.93
CRI,1834,6.93
CRI,1835,6.93
CRI,1836,6.93
CRI,1837,6.93
CRI,1838,6.93
CRI,1839,6.93
CRI,1840,6.93
CRI,1841,6.93
CRI,1842,6.93
CRI,1843,6.93
CRI,1844,6.93
CRI,1845,6.93
CRI,1846,6.93
CRI,1847,6.93
CRI,1848,6.93
CRI,1849,6.93
CRI,1850,6.93
CRI,1851,6.93
CRI,1852,6.93
CRI,1853,6.93
CRI,1854,6.93
CRI,1855,6.93
CRI,1856,6.93
CRI,1857,6.93
CRI,1858,6.93
CRI,1859,6.93
CRI,1860,6.93
CRI,1861,6.93
CRI,1862,6.93
CRI,1863,6.93
CRI,1864,6.93
CRI,1865,6.93
CRI,1866,6.93
CRI,1867,6.93
CRI,1868,6.93
CRI,1869,6.93
CRI,1870,6.93
CRI,1871,6.93
CRI,1872,6.93
CRI,1873,6.93
CRI,1874,6.93
CRI,1875,6.93
CRI,1876,6.93
CRI,1877,6.93
CRI,1878,6.93
CRI,1879,6.93
CRI,1880,6.93
CRI,1881,6.93
CRI,1882,6.93
CRI,1883,6.92
CRI,1884,6.92
CRI,1885,6.92
CRI,1886,6.92
CRI,1887,6.91
CRI,1888,6.91
CRI,1889,6.91
CRI,1890,6.91
CRI,1891,6.9
CRI,1892,6.9
CRI,1893,6.92
CRI,1894,6.94
CRI,1895,6.96
CRI,1896,6.98
CRI,1897,7.01
CRI,1898,7.01
CRI,1899,7.02
CRI,1900,7.02
CRI,1901,7.03
CRI,1902,7.04
CRI,1903,7.07
CRI,1904,7.11
CRI,1905,7.15
CRI,1906,7.19
CRI,1907,7.23
CRI,1908,7.25
CRI,1909,7.27
CRI,1910,7.29
CRI,1911,7.31
CRI,1912,7.34
CRI,1913,7.21
CRI,1914,7.08
CRI,1915,6.96
CRI,1916,6.83
CRI,1917,6.71
CRI,1918,6.71
CRI,1919,6.72
CRI,1920,6.72
CRI,1921,6.73
CRI,1922,6.74
CRI,1923,6.77
CRI,1924,6.81
CRI,1925,6.85
CRI,1926,6.89
CRI,1927,6.93
CRI,1928,6.88
CRI,1929,6.83
CRI,1930,6.79
CRI,1931,6.74
CRI,1932,6.69
CRI,1933,6.65
CRI,1934,6.61
CRI,1935,6.57
CRI,1936,6.53
CRI,1937,6.5
CRI,1938,6.6
CRI,1939,6.7
CRI,1940,6.8
CRI,1941,6.84
CRI,1942,6.89
CRI,1943,6.93
CRI,1944,6.98
CRI,1945,7.02
CRI,1946,6.93
CRI,1947,6.83
CRI,1948,6.74
CRI,1949,6.64
CRI,1950,6.55
CRI,1951,6.59
CRI,1952,6.68
CRI,1953,6.77
CRI,1954,6.86
CRI,1955,6.95
CRI,1956,7.05
CRI,1957,7.14
CRI,1958,7.22
CRI,1959,7.28
CRI,1960,7.31
CRI,1961,7.3
CRI,1962,7.22
CRI,1963,7.09
CRI,1964,6.89
CRI,1965,6.63
CRI,1966,6.33
CRI,1967,6
CRI,1968,5.66
CRI,1969,5.32
CRI,1970,5.01
CRI,1971,4.73
CRI,1972,4.49
CRI,1973,4.28
CRI,1974,4.11
CRI,1975,3.97
CRI,1976,3.86
CRI,1977,3.78
CRI,1978,3.72
CRI,1979,3.67
CRI,1980,3.62
CRI,1981,3.58
CRI,1982,3.54
CRI,1983,3.52
CRI,1984,3.49
CRI,1985,3.46
CRI,1986,3.43
CRI,1987,3.38
CRI,1988,3.32
CRI,1989,3.25
CRI,1990,3.18
CRI,1991,3.09
CRI,1992,3
CRI,1993,2.92
CRI,1994,2.84
CRI,1995,2.76
CRI,1996,2.69
CRI,1997,2.62
CRI,1998,2.55
CRI,1999,2.48
CRI,2000,2.41
CRI,2001,2.35
CRI,2002,2.28
CRI,2003,2.2
CRI,2004,2.13
CRI,2005,2.07
CRI,2006,2.01
CRI,2007,1.95
CRI,2008,1.91
CRI,2009,1.87
CRI,2010,1.85
CRI,2011,1.83
CRI,2012,1.81
CRI,2013,1.8
CRI,2014,1.78
CRI,2015,1.77
CIV,1800,6.78
CIV,1801,6.78
CIV,1802,6.78
CIV,1803,6.78
CIV,1804,6.78
CIV,1805,6.78
CIV,1806,6.78
CIV,1807,6.78
CIV,1808,6.78
CIV,1809,6.78
CIV,1810,6.78
CIV,1811,6.78
CIV,1812,6.78
CIV,1813,6.78
CIV,1814,6.78
CIV,1815,6.78
CIV,1816,6.78
CIV,1817,6.78
CIV,1818,6.78
CIV,1819,6.78
CIV,1820,6.78
CIV,1821,6.78
CIV,1822,6.78
CIV,1823,6.78
CIV,1824,6.78
CIV,1825,6.78
CIV,1826,6.78
CIV,1827,6.78
CIV,1828,6.78
CIV,1829,6.78
CIV,1830,6.78
CIV,1831,6.78
CIV,1832,6.78
CIV,1833,6.78
CIV,1834,6.78
CIV,1835,6.78
CIV,1836,6.78
CIV,1837,6.78
CIV,1838,6.78
CIV,1839,6.78
CIV,1840,6.78
CIV,1841,6.78
CIV,1842,6.78
CIV,1843,6.78
CIV,1844,6.78
CIV,1845,6.78
CIV,1846,6.78
CIV,1847,6.78
CIV,1848,6.78
CIV,1849,6.78
CIV,1850,6.78
CIV,1851,6.78
CIV,1852,6.78
CIV,1853,6.78
CIV,1854,6.78
CIV,1855,6.78
CIV,1856,6.78
CIV,1857,6.78
CIV,1858,6.78
CIV,1859,6.78
CIV,1860,6.78
CIV,1861,6.78
CIV,1862,6.78
CIV,1863,6.78
CIV,1864,6.78
CIV,1865,6.78
CIV,1866,6.78
CIV,1867,6.78
CIV,1868,6.78
CIV,1869,6.78
CIV,1870,6.78
CIV,1871,6.78
CIV,1872,6.78
CIV,1873,6.78
CIV,1874,6.78
CIV,1875,6.78
CIV,1876,6.78
CIV,1877,6.78
CIV,1878,6.78
CIV,1879,6.78
CIV,1880,6.78
CIV,1881,6.78
CIV,1882,6.78
CIV,1883,6.78
CIV,1884,6.78
CIV,1885,6.78
CIV,1886,6.78
CIV,1887,6.78
CIV,1888,6.78
CIV,1889,6.78
CIV,1890,6.78
CIV,1891,6.78
CIV,1892,6.78
CIV,1893,6.78
CIV,1894,6.78
CIV,1895,6.78
CIV,1896,6.78
CIV,1897,6.78
CIV,1898,6.78
CIV,1899,6.78
CIV,1900,6.78
CIV,1901,6.78
CIV,1902,6.78
CIV,1903,6.78
CIV,1904,6.78
CIV,1905,6.78
CIV,1906,6.78
CIV,1907,6.78
CIV,1908,6.78
CIV,1909,6.78
CIV,1910,6.78
CIV,1911,6.78
CIV,1912,6.78
CIV,1913,6.78
CIV,1914,6.78
CIV,1915,6.78
CIV,1916,6.78
CIV,1917,6.78
CIV,1918,6.78
CIV,1919,6.78
CIV,1920,6.78
CIV,1921,6.78
CIV,1922,6.78
CIV,1923,6.78
CIV,1924,6.78
CIV,1925,6.78
CIV,1926,6.77
CIV,1927,6.77
CIV,1928,6.76
CIV,1929,6.75
CIV,1930,6.75
CIV,1931,6.74
CIV,1932,6.74
CIV,1933,6.73
CIV,1934,6.72
CIV,1935,6.72
CIV,1936,6.71
CIV,1937,6.7
CIV,1938,6.7
CIV,1939,6.69
CIV,1940,6.69
CIV,1941,6.68
CIV,1942,6.67
CIV,1943,6.67
CIV,1944,6.66
CIV,1945,6.65
CIV,1946,6.65
CIV,1947,6.64
CIV,1948,6.63
CIV,1949,6.63
CIV,1950,6.62
CIV,1951,6.66
CIV,1952,6.74
CIV,1953,6.81
CIV,1954,6.89
CIV,1955,6.97
CIV,1956,7.04
CIV,1957,7.12
CIV,1958,7.2
CIV,1959,7.27
CIV,1960,7.35
CIV,1961,7.43
CIV,1962,7.5
CIV,1963,7.57
CIV,1964,7.64
CIV,1965,7.7
CIV,1966,7.76
CIV,1967,7.81
CIV,1968,7.85
CIV,1969,7.88
CIV,1970,7.91
CIV,1971,7.93
CIV,1972,7.94
CIV,1973,7.94
CIV,1974,7.93
CIV,1975,7.92
CIV,1976,7.88
CIV,1977,7.84
CIV,1978,7.77
CIV,1979,7.7
CIV,1980,7.6
CIV,1981,7.5
CIV,1982,7.38
CIV,1983,7.26
CIV,1984,7.14
CIV,1985,7.01
CIV,1986,6.88
CIV,1987,6.75
CIV,1988,6.62
CIV,1989,6.49
CIV,1990,6.36
CIV,1991,6.23
CIV,1992,6.11
CIV,1993,6.01
CIV,1994,5.9
CIV,1995,5.81
CIV,1996,5.72
CIV,1997,5.63
CIV,1998,5.55
CIV,1999,5.46
CIV,2000,5.38
CIV,2001,5.29
CIV,2002,5.21
CIV,2003,5.13
CIV,2004,5.06
CIV,2005,5
CIV,2006,4.96
CIV,2007,4.93
CIV,2008,4.91
CIV,2009,4.91
CIV,2010,4.91
CIV,2011,4.91
CIV,2012,4.89
CIV,2013,4.87
CIV,2014,4.82
CIV,2015,4.76
HRV,1800,5.75
HRV,1801,5.75
HRV,1802,5.75
HRV,1803,5.75
HRV,1804,5.75
HRV,1805,5.75
HRV,1806,5.75
HRV,1807,5.75
HRV,1808,5.75
HRV,1809,5.75
HRV,1810,5.75
HRV,1811,5.75
HRV,1812,5.75
HRV,1813,5.75
HRV,1814,5.75
HRV,1815,5.75
HRV,1816,5.75
HRV,1817,5.75
HRV,1818,5.75
HRV,1819,5.75
HRV,1820,5.75
HRV,1821,5.75
HRV,1822,5.75
HRV,1823,5.75
HRV,1824,5.75
HRV,1825,5.75
HRV,1826,5.75
HRV,1827,5.75
HRV,1828,5.75
HRV,1829,5.75
HRV,1830,5.75
HRV,1831,5.75
HRV,1832,5.75
HRV,1833,5.75
HRV,1834,5.75
HRV,1835,5.75
HRV,1836,5.75
HRV,1837,5.75
HRV,1838,5.75
HRV,1839,5.75
HRV,1840,5.75
HRV,1841,5.75
HRV,1842,5.75
HRV,1843,5.75
HRV,1844,5.75
HRV,1845,5.75
HRV,1846,5.75
HRV,1847,5.75
HRV,1848,5.75
HRV,1849,5.75
HRV,1850,5.75
HRV,1851,5.75
HRV,1852,5.75
HRV,1853,5.75
HRV,1854,5.75
HRV,1855,5.75
HRV,1856,5.75
HRV,1857,5.75
HRV,1858,5.75
HRV,1859,5.75
HRV,1860,5.75
HRV,1861,5.75
HRV,1862,5.75
HRV,1863,5.75
HRV,1864,5.75
HRV,1865,5.75
HRV,1866,5.75
HRV,1867,5.75
HRV,1868,5.75
HRV,1869,5.75
HRV,1870,5.75
HRV,1871,5.75
HRV,1872,5.75
HRV,1873,5.75
HRV,1874,5.75
HRV,1875,5.75
HRV,1876,5.75
HRV,1877,5.75
HRV,1878,5.75
HRV,1879,5.75
HRV,1880,5.75
HRV,1881,5.75
HRV,1882,5.86
HRV,1883,5.96
HRV,1884,6.07
HRV,1885,6.18
HRV,1886,6
HRV,1887,5.83
HRV,1888,5.65
HRV,1889,5.48
HRV,1890,5.31
HRV,1891,5.42
HRV,1892,5.53
HRV,1893,5.64
HRV,1894,5.76
HRV,1895,5.87
HRV,1896,5.79
HRV,1897,5.7
HRV,1898,5.62
HRV,1899,5.54
HRV,1900,5.45
HRV,1901,5.41
HRV,1902,5.38
HRV,1903,5.34
HRV,1904,5.3
HRV,1905,5.26
HRV,1906,5.22
HRV,1907,5.18
HRV,1908,5.14
HRV,1909,5.1
HRV,1910,5.06
HRV,1911,5.02
HRV,1912,4.98
HRV,1913,4.94
HRV,1914,4.9
HRV,1915,5
HRV,1916,5.09
HRV,1917,5.19
HRV,1918,5.28
HRV,1919,5.37
HRV,1920,5.31
HRV,1921,5.26
HRV,1922,5.2
HRV,1923,5.14
HRV,1924,5.08
HRV,1925,4.98
HRV,1926,4.87
HRV,1927,4.77
HRV,1928,4.67
HRV,1929,4.57
HRV,1930,4.47
HRV,1931,4.36
HRV,1932,4.26
HRV,1933,4.16
HRV,1934,4.06
HRV,1935,3.96
HRV,1936,3.85
HRV,1937,3.75
HRV,1938,3.65
HRV,1939,3.55
HRV,1940,3.45
HRV,1941,3.34
HRV,1942,3.24
HRV,1943,3.14
HRV,1944,3.04
HRV,1945,2.94
HRV,1946,2.83
HRV,1947,2.73
HRV,1948,2.87
HRV,1949,3.1
HRV,1950,2.95
HRV,1951,2.9
HRV,1952,2.8
HRV,1953,2.71
HRV,1954,2.63
HRV,1955,2.56
HRV,1956,2.5
HRV,1957,2.45
HRV,1958,2.4
HRV,1959,2.37
HRV,1960,2.33
HRV,1961,2.3
HRV,1962,2.27
HRV,1963,2.24
HRV,1964,2.21
HRV,1965,2.18
HRV,1966,2.14
HRV,1967,2.1
HRV,1968,2.07
HRV,1969,2.04
HRV,1970,2.01
HRV,1971,1.99
HRV,1972,1.98
HRV,1973,1.97
HRV,1974,1.98
HRV,1975,1.99
HRV,1976,2
HRV,1977,2.01
HRV,1978,2.01
HRV,1979,2.01
HRV,1980,2
HRV,1981,1.99
HRV,1982,1.98
HRV,1983,1.96
HRV,1984,1.94
HRV,1985,1.92
HRV,1986,1.89
HRV,1987,1.84
HRV,1988,1.79
HRV,1989,1.73
HRV,1990,1.67
HRV,1991,1.62
HRV,1992,1.57
HRV,1993,1.54
HRV,1994,1.52
HRV,1995,1.52
HRV,1996,1.51
HRV,1997,1.51
HRV,1998,1.49
HRV,1999,1.47
HRV,2000,1.44
HRV,2001,1.42
HRV,2002,1.39
HRV,2003,1.38
HRV,2004,1.37
HRV,2005,1.38
HRV,2006,1.4
HRV,2007,1.41
HRV,2008,1.43
HRV,2009,1.45
HRV,2010,1.47
HRV,2011,1.48
HRV,2012,1.49
HRV,2013,1.5
HRV,2014,1.51
HRV,2015,1.52
CUB,1800,5.78
CUB,1801,5.78
CUB,1802,5.78
CUB,1803,5.78
CUB,1804,5.78
CUB,1805,5.78
CUB,1806,5.78
CUB,1807,5.78
CUB,1808,5.78
CUB,1809,5.78
CUB,1810,5.78
CUB,1811,5.78
CUB,1812,5.78
CUB,1813,5.78
CUB,1814,5.78
CUB,1815,5.78
CUB,1816,5.78
CUB,1817,5.78
CUB,1818,5.78
CUB,1819,5.78
CUB,1820,5.78
CUB,1821,5.78
CUB,1822,5.78
CUB,1823,5.78
CUB,1824,5.78
CUB,1825,5.78
CUB,1826,5.78
CUB,1827,5.78
CUB,1828,5.78
CUB,1829,5.78
CUB,1830,5.78
CUB,1831,5.78
CUB,1832,5.78
CUB,1833,5.78
CUB,1834,5.78
CUB,1835,5.78
CUB,1836,5.78
CUB,1837,5.78
CUB,1838,5.78
CUB,1839,5.78
CUB,1840,5.78
CUB,1841,5.78
CUB,1842,5.78
CUB,1843,5.78
CUB,1844,5.78
CUB,1845,5.78
CUB,1846,5.78
CUB,1847,5.78
CUB,1848,5.78
CUB,1849,5.78
CUB,1850,5.78
CUB,1851,5.78
CUB,1852,5.78
CUB,1853,5.78
CUB,1854,5.78
CUB,1855,5.78
CUB,1856,5.78
CUB,1857,5.78
CUB,1858,5.78
CUB,1859,5.78
CUB,1860,5.78
CUB,1861,5.78
CUB,1862,5.78
CUB,1863,5.78
CUB,1864,5.78
CUB,1865,5.78
CUB,1866,5.78
CUB,1867,5.78
CUB,1868,5.78
CUB,1869,5.78
CUB,1870,5.78
CUB,1871,5.78
CUB,1872,5.78
CUB,1873,5.78
CUB,1874,5.78
CUB,1875,5.78
CUB,1876,5.78
CUB,1877,5.78
CUB,1878,5.78
CUB,1879,5.78
CUB,1880,5.78
CUB,1881,5.78
CUB,1882,5.78
CUB,1883,5.78
CUB,1884,5.78
CUB,1885,5.78
CUB,1886,5.78
CUB,1887,5.78
CUB,1888,5.78
CUB,1889,5.78
CUB,1890,5.78
CUB,1891,5.58
CUB,1892,5.39
CUB,1893,5.19
CUB,1894,4.99
CUB,1895,4.8
CUB,1896,4.6
CUB,1897,4.4
CUB,1898,4.21
CUB,1899,4.01
CUB,1900,4.55
CUB,1901,5.09
CUB,1902,5.63
CUB,1903,5.67
CUB,1904,5.7
CUB,1905,5.74
CUB,1906,5.78
CUB,1907,5.82
CUB,1908,5.82
CUB,1909,5.81
CUB,1910,5.81
CUB,1911,5.81
CUB,1912,5.8
CUB,1913,5.8
CUB,1914,5.8
CUB,1915,5.79
CUB,1916,5.79
CUB,1917,5.79
CUB,1918,5.78
CUB,1919,5.78
CUB,1920,5.67
CUB,1921,5.57
CUB,1922,5.46
CUB,1923,5.35
CUB,1924,5.25
CUB,1925,5.14
CUB,1926,5.03
CUB,1927,4.93
CUB,1928,4.82
CUB,1929,4.71
CUB,1930,4.61
CUB,1931,4.5
CUB,1932,4.46
CUB,1933,4.42
CUB,1934,4.38
CUB,1935,4.33
CUB,1936,4.29
CUB,1937,4.25
CUB,1938,4.21
CUB,1939,4.17
CUB,1940,4.13
CUB,1941,4.08
CUB,1942,4.04
CUB,1943,4
CUB,1944,4.11
CUB,1945,4.22
CUB,1946,4.32
CUB,1947,4.43
CUB,1948,4.54
CUB,1949,4.65
CUB,1950,4.76
CUB,1951,4.56
CUB,1952,4.22
CUB,1953,3.96
CUB,1954,3.78
CUB,1955,3.68
CUB,1956,3.67
CUB,1957,3.72
CUB,1958,3.84
CUB,1959,4
CUB,1960,4.18
CUB,1961,4.36
CUB,1962,4.51
CUB,1963,4.61
CUB,1964,4.64
CUB,1965,4.62
CUB,1966,4.54
CUB,1967,4.43
CUB,1968,4.31
CUB,1969,4.18
CUB,1970,4.03
CUB,1971,3.86
CUB,1972,3.65
CUB,1973,3.4
CUB,1974,3.13
CUB,1975,2.84
CUB,1976,2.57
CUB,1977,2.33
CUB,1978,2.13
CUB,1979,1.99
CUB,1980,1.89
CUB,1981,1.84
CUB,1982,1.83
CUB,1983,1.83
CUB,1984,1.83
CUB,1985,1.84
CUB,1986,1.84
CUB,1987,1.83
CUB,1988,1.81
CUB,1989,1.79
CUB,1990,1.75
CUB,1991,1.72
CUB,1992,1.68
CUB,1993,1.65
CUB,1994,1.63
CUB,1995,1.61
CUB,1996,1.61
CUB,1997,1.61
CUB,1998,1.62
CUB,1999,1.62
CUB,2000,1.63
CUB,2001,1.63
CUB,2002,1.62
CUB,2003,1.61
CUB,2004,1.59
CUB,2005,1.57
CUB,2006,1.55
CUB,2007,1.52
CUB,2008,1.5
CUB,2009,1.48
CUB,2010,1.47
CUB,2011,1.46
CUB,2012,1.45
CUB,2013,1.45
CUB,2014,1.45
CUB,2015,1.45
CYP,1800,6.03
CYP,1801,6.03
CYP,1802,6.03
CYP,1803,6.03
CYP,1804,6.03
CYP,1805,6.03
CYP,1806,6.03
CYP,1807,6.03
CYP,1808,6.03
CYP,1809,6.03
CYP,1810,6.03
CYP,1811,6.03
CYP,1812,6.03
CYP,1813,6.03
CYP,1814,6.03
CYP,1815,6.03
CYP,1816,6.03
CYP,1817,6.03
CYP,1818,6.03
CYP,1819,6.03
CYP,1820,6.03
CYP,1821,6.03
CYP,1822,6.03
CYP,1823,6.03
CYP,1824,6.03
CYP,1825,6.03
CYP,1826,6.03
CYP,1827,6.03
CYP,1828,6.03
CYP,1829,6.03
CYP,1830,6.03
CYP,1831,6.03
CYP,1832,6.03
CYP,1833,6.03
CYP,1834,6.03
CYP,1835,6.03
CYP,1836,6.03
CYP,1837,6.03
CYP,1838,6.03
CYP,1839,6.03
CYP,1840,6.03
CYP,1841,6.03
CYP,1842,6.03
CYP,1843,6.03
CYP,1844,6.03
CYP,1845,6.03
CYP,1846,6.03
CYP,1847,6.03
CYP,1848,6.03
CYP,1849,6.03
CYP,1850,6.03
CYP,1851,6.03
CYP,1852,6.03
CYP,1853,6.03
CYP,1854,6.03
CYP,1855,6.03
CYP,1856,6.03
CYP,1857,6.03
CYP,1858,6.03
CYP,1859,6.03
CYP,1860,6.03
CYP,1861,6.03
CYP,1862,6.03
CYP,1863,6.03
CYP,1864,6.03
CYP,1865,6.03
CYP,1866,6.03
CYP,1867,6.03
CYP,1868,6.03
CYP,1869,6.03
CYP,1870,6.03
CYP,1871,6.03
CYP,1872,6.03
CYP,1873,6.03
CYP,1874,6.03
CYP,1875,6.03
CYP,1876,5.96
CYP,1877,5.88
CYP,1878,5.81
CYP,1879,5.73
CYP,1880,5.66
CYP,1881,5.58
CYP,1882,5.51
CYP,1883,5.44
CYP,1884,5.36
CYP,1885,5.29
CYP,1886,5.21
CYP,1887,5.14
CYP,1888,5.07
CYP,1889,4.99
CYP,1890,4.92
CYP,1891,4.84
CYP,1892,4.77
CYP,1893,4.69
CYP,1894,4.62
CYP,1895,4.55
CYP,1896,4.47
CYP,1897,4.4
CYP,1898,4.32
CYP,1899,4.25
CYP,1900,4.17
CYP,1901,4.1
CYP,1902,4.07
CYP,1903,4.03
CYP,1904,4
CYP,1905,3.97
CYP,1906,4.03
CYP,1907,4.1
CYP,1908,4.17
CYP,1909,4.23
CYP,1910,4.3
CYP,1911,4.36
CYP,1912,4.42
CYP,1913,4.48
CYP,1914,4.54
CYP,1915,4.6
CYP,1916,4.48
CYP,1917,4.36
CYP,1918,4.25
CYP,1919,4.13
CYP,1920,4.01
CYP,1921,3.9
CYP,1922,3.78
CYP,1923,3.66
CYP,1924,3.55
CYP,1925,3.43
CYP,1926,3.6
CYP,1927,3.78
CYP,1928,3.95
CYP,1929,4.13
CYP,1930,4.3
CYP,1931,4.31
CYP,1932,4.31
CYP,1933,4.32
CYP,1934,4.32
CYP,1935,4.33
CYP,1936,4.35
CYP,1937,4.37
CYP,1938,4.39
CYP,1939,4.41
CYP,1940,4.44
CYP,1941,4.37
CYP,1942,4.3
CYP,1943,4.23
CYP,1944,4.16
CYP,1945,4.09
CYP,1946,4.04
CYP,1947,3.99
CYP,1948,3.95
CYP,1949,3.9
CYP,1950,3.85
CYP,1951,3.81
CYP,1952,3.73
CYP,1953,3.66
CYP,1954,3.61
CYP,1955,3.57
CYP,1956,3.55
CYP,1957,3.53
CYP,1958,3.52
CYP,1959,3.51
CYP,1960,3.5
CYP,1961,3.47
CYP,1962,3.42
CYP,1963,3.35
CYP,1964,3.25
CYP,1965,3.13
CYP,1966,3.01
CYP,1967,2.89
CYP,1968,2.78
CYP,1969,2.69
CYP,1970,2.61
CYP,1971,2.55
CYP,1972,2.49
CYP,1973,2.44
CYP,1974,2.39
CYP,1975,2.35
CYP,1976,2.32
CYP,1977,2.31
CYP,1978,2.31
CYP,1979,2.33
CYP,1980,2.35
CYP,1981,2.39
CYP,1982,2.42
CYP,1983,2.44
CYP,1984,2.45
CYP,1985,2.46
CYP,1986,2.46
CYP,1987,2.45
CYP,1988,2.44
CYP,1989,2.43
CYP,1990,2.41
CYP,1991,2.38
CYP,1992,2.34
CYP,1993,2.28
CYP,1994,2.21
CYP,1995,2.12
CYP,1996,2.04
CYP,1997,1.95
CYP,1998,1.86
CYP,1999,1.78
CYP,2000,1.71
CYP,2001,1.66
CYP,2002,1.61
CYP,2003,1.58
CYP,2004,1.55
CYP,2005,1.53
CYP,2006,1.51
CYP,2007,1.5
CYP,2008,1.49
CYP,2009,1.49
CYP,2010,1.48
CYP,2011,1.47
CYP,2012,1.47
CYP,2013,1.46
CYP,2014,1.46
CYP,2015,1.46
CZE,1800,5.33
CZE,1801,5.32
CZE,1802,5.31
CZE,1803,5.3
CZE,1804,5.3
CZE,1805,5.29
CZE,1806,5.28
CZE,1807,5.28
CZE,1808,5.27
CZE,1809,5.26
CZE,1810,5.25
CZE,1811,5.25
CZE,1812,5.24
CZE,1813,5.23
CZE,1814,5.22
CZE,1815,5.22
CZE,1816,5.21
CZE,1817,5.2
CZE,1818,5.19
CZE,1819,5.19
CZE,1820,5.18
CZE,1821,5.17
CZE,1822,5.16
CZE,1823,5.16
CZE,1824,5.15
CZE,1825,5.14
CZE,1826,5.14
CZE,1827,5.14
CZE,1828,5.14
CZE,1829,5.14
CZE,1830,5.14
CZE,1831,5.14
CZE,1832,5.14
CZE,1833,5.14
CZE,1834,5.14
CZE,1835,5.14
CZE,1836,5.14
CZE,1837,5.14
CZE,1838,5.14
CZE,1839,5.14
CZE,1840,5.14
CZE,1841,5.15
CZE,1842,5.15
CZE,1843,5.15
CZE,1844,5.15
CZE,1845,5.15
CZE,1846,5.15
CZE,1847,5.15
CZE,1848,5.15
CZE,1849,5.15
CZE,1850,5.15
CZE,1851,5.14
CZE,1852,5.13
CZE,1853,5.12
CZE,1854,5.11
CZE,1855,5.11
CZE,1856,5.1
CZE,1857,5.09
CZE,1858,5.08
CZE,1859,5.07
CZE,1860,5.07
CZE,1861,5.07
CZE,1862,5.08
CZE,1863,5.09
CZE,1864,5.1
CZE,1865,5.1
CZE,1866,5.11
CZE,1867,5.12
CZE,1868,5.13
CZE,1869,5.14
CZE,1870,5.14
CZE,1871,5.14
CZE,1872,5.13
CZE,1873,5.12
CZE,1874,5.11
CZE,1875,5.1
CZE,1876,5.09
CZE,1877,5.08
CZE,1878,5.07
CZE,1879,5.07
CZE,1880,5.06
CZE,1881,5.04
CZE,1882,5.03
CZE,1883,5.02
CZE,1884,5
CZE,1885,4.99
CZE,1886,4.97
CZE,1887,4.96
CZE,1888,4.95
CZE,1889,4.93
CZE,1890,4.92
CZE,1891,4.91
CZE,1892,4.9
CZE,1893,4.9
CZE,1894,4.89
CZE,1895,4.88
CZE,1896,4.88
CZE,1897,4.87
CZE,1898,4.86
CZE,1899,4.85
CZE,1900,4.85
CZE,1901,4.76
CZE,1902,4.68
CZE,1903,4.6
CZE,1904,4.52
CZE,1905,4.44
CZE,1906,4.36
CZE,1907,4.27
CZE,1908,4.19
CZE,1909,4.11
CZE,1910,4.03
CZE,1911,3.92
CZE,1912,3.82
CZE,1913,3.71
CZE,1914,3.6
CZE,1915,3.5
CZE,1916,3.39
CZE,1917,3.28
CZE,1918,3.18
CZE,1919,3.07
CZE,1920,2.96
CZE,1921,3.04
CZE,1922,2.88
CZE,1923,2.77
CZE,1924,2.59
CZE,1925,2.48
CZE,1926,2.39
CZE,1927,2.24
CZE,1928,2.21
CZE,1929,2.12
CZE,1930,2.15
CZE,1931,2.03
CZE,1932,1.97
CZE,1933,1.83
CZE,1934,1.77
CZE,1935,1.68
CZE,1936,1.66
CZE,1937,1.69
CZE,1938,1.82
CZE,1939,1.94
CZE,1940,2.21
CZE,1941,2.26
CZE,1942,2.42
CZE,1943,2.78
CZE,1944,2.8
CZE,1945,2.67
CZE,1946,3.25
CZE,1947,3.05
CZE,1948,2.89
CZE,1949,2.74
CZE,1950,2.85
