code,year,life_expectancy
GRL,1940,39.35
GRL,1941,41.19
GRL,1942,43.03
GRL,1943,42.71
GRL,1944,42.38
GRL,1945,42.04
GRL,1946,41.71
GRL,1947,41.86
GRL,1948,42.01
GRL,1949,42.15
GRL,1950,42.3
GRL,1951,43.94
GRL,1952,45.59
GRL,1953,48.67
GRL,1954,51.76
GRL,1955,54.85
GRL,1956,57.94
GRL,1957,58.82
GRL,1958,59.71
GRL,1959,60.6
GRL,1960,61.49
GRL,1961,61.85
GRL,1962,62.22
GRL,1963,62.59
GRL,1964,62.97
GRL,1965,63.34
GRL,1966,63.71
GRL,1967,64.08
GRL,1968,64.45
GRL,1969,64.82
GRL,1970,65.19
GRL,1971,65.01
GRL,1972,64.84
GRL,1973,64.66
GRL,1974,64.49
GRL,1975,64.31
GRL,1976,64.14
GRL,1977,63.96
GRL,1978,63.78
GRL,1979,63.61
GRL,1980,63.09
GRL,1981,62.71
GRL,1982,62.8
GRL,1983,62.89
GRL,1984,63.05
GRL,1985,63.42
GRL,1986,63.81
GRL,1987,64.22
GRL,1988,64.14
GRL,1989,64.22
GRL,1990,64.6
GRL,1991,65.1
GRL,1992,65.5
GRL,1993,65.9
GRL,1994,66.3
GRL,1995,66.5
GRL,1996,66.8
GRL,1997,66.9
GRL,1998,67.2
GRL,1999,67.5
GRL,2000,67.8
GRL,2001,68
GRL,2002,68.3
GRL,2003,68.5
GRL,2004,68.8
GRL,2005,69.1
GRL,2006,69.5
GRL,2007,70
GRL,2008,70.3
GRL,2009,70.6
GRL,2010,70.8
GRL,2011,71.2
GRL,2012,71.6
GRL,2013,71.8
GRL,2014,72
GRL,2015,72.1
GRL,2016,72.2
GRD,1800,31.4
GRD,1801,31.4
GRD,1802,31.4
GRD,1803,31.4
GRD,1804,31.4
GRD,1805,31.4
GRD,1806,31.4
GRD,1807,31.4
GRD,1808,31.4
GRD,1809,31.4
GRD,1810,31.4
GRD,1811,31.4
GRD,1812,31.4
GRD,1813,31.4
GRD,1814,31.4
GRD,1815,31.4
GRD,1816,31.4
GRD,1817,31.4
GRD,1818,31.4
GRD,1819,31.4
GRD,1820,31.4
GRD,1821,31.4
GRD,1822,31.4
GRD,1823,31.4
GRD,1824,31.4
GRD,1825,31.4
GRD,1826,31.4
GRD,1827,31.4
GRD,1828,31.4
GRD,1829,31.4
GRD,1830,31.4
GRD,1831,31.4
GRD,1832,31.4
GRD,1833,31.4
GRD,1834,31.4
GRD,1835,31.4
GRD,1836,31.4
GRD,1837,31.4
GRD,1838,31.4
GRD,1839,32.38
GRD,1840,33.37
GRD,1841,34.35
GRD,1842,35.33
GRD,1843,36.32
GRD,1844,37.3
GRD,1845,37.3
GRD,1846,37.3
GRD,1847,37.3
GRD,1848,37.3
GRD,1849,37.3
GRD,1850,37.3
GRD,1851,37.3
GRD,1852,37.3
GRD,1853,37.3
GRD,1854,37.3
GRD,1855,37.3
GRD,1856,37.3
GRD,1857,37.3
GRD,1858,37.3
GRD,1859,37.3
GRD,1860,37.3
GRD,1861,37.3
GRD,1862,37.3
GRD,1863,37.3
GRD,1864,37.3
GRD,1865,37.3
GRD,1866,37.3
GRD,1867,37.3
GRD,1868,37.3
GRD,1869,37.3
GRD,1870,37.3
GRD,1871,37.3
GRD,1872,37.3
GRD,1873,37.3
GRD,1874,37.3
GRD,1875,37.3
GRD,1876,37.3
GRD,1877,37.3
GRD,1878,37.3
GRD,1879,37.3
GRD,1880,37.3
GRD,1881,37.3
GRD,1882,37.3
GRD,1883,37.3
GRD,1884,37.3
GRD,1885,37.3
GRD,1886,37.3
GRD,1887,37.3
GRD,1888,37.3
GRD,1889,37.3
GRD,1890,37.3
GRD,1891,37.3
GRD,1892,37.3
GRD,1893,37.3
GRD,1894,37.3
GRD,1895,37.3
GRD,1896,37.3
GRD,1897,37.3
GRD,1898,37.3
GRD,1899,37.3
GRD,1900,37.3
GRD,1901,37.3
GRD,1902,37.3
GRD,1903,37.3
GRD,1904,37.3
GRD,1905,37.3
GRD,1906,37.3
GRD,1907,37.3
GRD,1908,37.3
GRD,1909,37.3
GRD,1910,37.3
GRD,1911,37.3
GRD,1912,37.3
GRD,1913,37.3
GRD,1914,37.3
GRD,1915,37.3
GRD,1916,37.3
GRD,1917,37.3
GRD,1918,24.19
GRD,1919,37.3
GRD,1920,37.3
GRD,1921,37.3
GRD,1922,37.99
GRD,1923,38.68
GRD,1924,39.37
GRD,1925,40.06
GRD,1926,40.75
GRD,1927,41.44
GRD,1928,42.13
GRD,1929,42.82
GRD,1930,43.51
GRD,1931,44.2
GRD,1932,44.79
GRD,1933,45.37
GRD,1934,45.96
GRD,1935,46.55
GRD,1936,47.13
GRD,1937,47.72
GRD,1938,48.31
GRD,1939,48.89
GRD,1940,49.48
GRD,1941,50.1
GRD,1942,50.7
GRD,1943,51.32
GRD,1944,51.93
GRD,1945,52.54
GRD,1946,53.16
GRD,1947,53.74
GRD,1948,54.33
GRD,1949,54.9
GRD,1950,55.49
GRD,1951,55.81
GRD,1952,56.39
GRD,1953,56.97
GRD,1954,57.52
GRD,1955,58.07
GRD,1956,58.61
GRD,1957,59.12
GRD,1958,59.63
GRD,1959,60.11
GRD,1960,60.59
GRD,1961,61.05
GRD,1962,61.49
GRD,1963,61.93
GRD,1964,62.35
GRD,1965,62.76
GRD,1966,63.16
GRD,1967,63.54
GRD,1968,63.91
GRD,1969,64.27
GRD,1970,64.62
GRD,1971,64.97
GRD,1972,65.29
GRD,1973,65.62
GRD,1974,65.92
GRD,1975,66.22
GRD,1976,66.52
GRD,1977,66.79
GRD,1978,67.07
GRD,1979,67.33
GRD,1980,67.6
GRD,1981,67.86
GRD,1982,68.1
GRD,1983,68.35
GRD,1984,68.59
GRD,1985,68.83
GRD,1986,69.06
GRD,1987,69.28
GRD,1988,69.5
GRD,1989,69.7
GRD,1990,69.9
GRD,1991,70.2
GRD,1992,70.2
GRD,1993,70
GRD,1994,70.4
GRD,1995,70.7
GRD,1996,70.8
GRD,1997,70.8
GRD,1998,70.6
GRD,1999,70.6
GRD,2000,70.5
GRD,2001,70.3
GRD,2002,70.2
GRD,2003,70.2
GRD,2004,69.3
GRD,2005,70.3
GRD,2006,70.5
GRD,2007,70.7
GRD,2008,70.8
GRD,2009,70.9
GRD,2010,71
GRD,2011,71
GRD,2012,71.1
GRD,2013,71.2
GRD,2014,71.4
GRD,2015,71.5
GRD,2016,71.6
GLP,1800,27.66
GLP,1801,27.66
GLP,1802,27.66
GLP,1803,27.66
GLP,1804,27.66
GLP,1805,27.66
GLP,1806,27.66
GLP,1807,27.66
GLP,1808,27.66
GLP,1809,27.66
GLP,1810,27.66
GLP,1811,27.66
GLP,1812,27.66
GLP,1813,27.66
GLP,1814,27.66
GLP,1815,27.66
GLP,1816,27.66
GLP,1817,27.66
GLP,1818,27.66
GLP,1819,27.66
GLP,1820,27.66
GLP,1821,27.66
GLP,1822,27.66
GLP,1823,27.66
GLP,1824,27.66
GLP,1825,27.66
GLP,1826,27.66
GLP,1827,27.66
GLP,1828,27.66
GLP,1829,27.66
GLP,1830,27.66
GLP,1831,27.66
GLP,1832,27.66
GLP,1833,27.66
GLP,1834,27.66
GLP,1835,27.66
GLP,1836,27.66
GLP,1837,27.66
GLP,1838,27.66
GLP,1839,27.66
GLP,1840,27.66
GLP,1841,27.66
GLP,1842,27.66
GLP,1843,27.66
GLP,1844,27.66
GLP,1845,27.66
GLP,1846,27.66
GLP,1847,27.66
GLP,1848,27.66
GLP,1849,27.66
GLP,1850,27.66
GLP,1851,27.66
GLP,1852,27.66
GLP,1853,27.66
GLP,1854,27.66
GLP,1855,27.66
GLP,1856,27.66
GLP,1857,27.66
GLP,1858,27.66
GLP,1859,27.66
GLP,1860,27.66
GLP,1861,27.66
GLP,1862,27.66
GLP,1863,27.66
GLP,1864,27.66
GLP,1865,27.66
GLP,1866,27.66
GLP,1867,27.66
GLP,1868,27.66
GLP,1869,27.66
GLP,1870,27.66
GLP,1871,27.66
GLP,1872,27.66
GLP,1873,27.66
GLP,1874,27.66
GLP,1875,27.66
GLP,1876,27.66
GLP,1877,27.66
GLP,1878,27.66
GLP,1879,27.66
GLP,1880,27.66
GLP,1881,27.66
GLP,1882,27.66
GLP,1883,27.66
GLP,1884,27.66
GLP,1885,27.66
GLP,1886,27.66
GLP,1887,27.66
GLP,1888,27.66
GLP,1889,27.66
GLP,1890,27.66
GLP,1891,27.66
GLP,1892,27.66
GLP,1893,27.66
GLP,1894,27.66
GLP,1895,27.66
GLP,1896,27.66
GLP,1897,27.66
GLP,1898,27.66
GLP,1899,27.66
GLP,1900,27.66
GLP,1901,27.66
GLP,1902,27.66
GLP,1903,27.66
GLP,1904,27.66
GLP,1905,27.66
GLP,1906,27.66
GLP,1907,27.66
GLP,1908,27.66
GLP,1909,27.66
GLP,1910,27.66
GLP,1911,27.66
GLP,1912,27.66
GLP,1913,27.66
GLP,1914,27.66
GLP,1915,27.66
GLP,1916,27.66
GLP,1917,27.66
GLP,1918,17.94
GLP,1919,27.66
GLP,1920,27.66
GLP,1921,27.66
GLP,1922,28.48
GLP,1923,29.31
GLP,1924,30.14
GLP,1925,30.97
GLP,1926,31.79
GLP,1927,32.62
GLP,1928,33.45
GLP,1929,34.28
GLP,1930,35.1
GLP,1931,35.93
GLP,1932,36.76
GLP,1933,37.59
GLP,1934,38.41
GLP,1935,39.24
GLP,1936,40.07
GLP,1937,40.9
GLP,1938,41.72
GLP,1939,42.55
GLP,1940,43.38
GLP,1941,44.21
GLP,1942,45.03
GLP,1943,45.86
GLP,1944,46.69
GLP,1945,47.52
GLP,1946,48.34
GLP,1947,49.17
GLP,1948,50
GLP,1949,50.83
GLP,1950,51.66
GLP,1951,52.09
GLP,1952,52.94
GLP,1953,53.77
GLP,1954,54.57
GLP,1955,55.35
GLP,1956,56.11
GLP,1957,56.84
GLP,1958,57.55
GLP,1959,58.24
GLP,1960,58.91
GLP,1961,59.58
GLP,1962,60.23
GLP,1963,60.87
GLP,1964,61.51
GLP,1965,62.14
GLP,1966,62.75
GLP,1967,63.34
GLP,1968,63.91
GLP,1969,64.46
GLP,1970,64.98
GLP,1971,65.49
GLP,1972,65.99
GLP,1973,66.49
GLP,1974,66.97
GLP,1975,67.46
GLP,1976,67.93
GLP,1977,68.4
GLP,1978,68.86
GLP,1979,69.31
GLP,1980,69.75
GLP,1981,70.18
GLP,1982,70.6
GLP,1983,71.01
GLP,1984,71.42
GLP,1985,71.82
GLP,1986,72.21
GLP,1987,72.6
GLP,1988,72.98
GLP,1989,73.35
GLP,1990,73.72
GLP,1991,74.08
GLP,1992,74.44
GLP,1993,74.79
GLP,1994,75.14
GLP,1995,75.48
GLP,1996,75.82
GLP,1997,76.15
GLP,1998,76.48
GLP,1999,76.8
GLP,2000,77.12
GLP,2001,77.43
GLP,2002,77.74
GLP,2003,78.04
GLP,2004,78.35
GLP,2005,78.65
GLP,2006,78.95
GLP,2007,79.25
GLP,2008,79.55
GLP,2009,79.85
GLP,2010,80.14
GLP,2011,80.43
GLP,2012,80.69
GLP,2013,80.95
GLP,2014,81.18
GLP,2015,81.41
GLP,2016,81.64
GUM,1800,27.5
GUM,1801,27.5
GUM,1802,27.5
GUM,1803,27.5
GUM,1804,27.5
GUM,1805,27.5
GUM,1806,27.5
GUM,1807,27.5
GUM,1808,27.5
GUM,1809,27.5
GUM,1810,27.5
GUM,1811,27.5
GUM,1812,27.5
GUM,1813,27.5
GUM,1814,27.5
GUM,1815,27.5
GUM,1816,27.5
GUM,1817,27.5
GUM,1818,27.5
GUM,1819,27.5
GUM,1820,27.5
GUM,1821,27.5
GUM,1822,27.5
GUM,1823,27.5
GUM,1824,27.5
GUM,1825,27.5
GUM,1826,27.5
GUM,1827,27.5
GUM,1828,27.5
GUM,1829,27.5
GUM,1830,27.5
GUM,1831,27.5
GUM,1832,27.5
GUM,1833,27.5
GUM,1834,27.5
GUM,1835,27.5
GUM,1836,27.5
GUM,1837,27.5
GUM,1838,27.5
GUM,1839,27.5
GUM,1840,27.5
GUM,1841,27.5
GUM,1842,27.5
GUM,1843,27.5
GUM,1844,27.5
GUM,1845,27.5
GUM,1846,27.5
GUM,1847,27.5
GUM,1848,27.5
GUM,1849,27.5
GUM,1850,27.5
GUM,1851,27.5
GUM,1852,27.5
GUM,1853,27.5
GUM,1854,27.5
GUM,1855,27.5
GUM,1856,27.5
GUM,1857,27.5
GUM,1858,27.5
GUM,1859,27.5
GUM,1860,27.5
GUM,1861,27.5
GUM,1862,27.5
GUM,1863,27.5
GUM,1864,27.5
GUM,1865,27.5
GUM,1866,27.5
GUM,1867,27.5
GUM,1868,27.5
GUM,1869,27.5
GUM,1870,27.5
GUM,1871,27.5
GUM,1872,27.5
GUM,1873,27.5
GUM,1874,27.5
GUM,1875,27.5
GUM,1876,27.5
GUM,1877,27.5
GUM,1878,27.5
GUM,1879,27.5
GUM,1880,27.5
GUM,1881,27.5
GUM,1882,27.5
GUM,1883,27.5
GUM,1884,27.5
GUM,1885,27.5
GUM,1886,27.5
GUM,1887,27.5
GUM,1888,27.5
GUM,1889,27.5
GUM,1890,27.5
GUM,1891,27.5
GUM,1892,27.5
GUM,1893,27.5
GUM,1894,27.5
GUM,1895,27.5
GUM,1896,27.5
GUM,1897,27.5
GUM,1898,27.5
GUM,1899,27.5
GUM,1900,27.5
GUM,1901,27.5
GUM,1902,27.5
GUM,1903,27.5
GUM,1904,27.5
GUM,1905,27.5
GUM,1906,27.5
GUM,1907,27.5
GUM,1908,27.5
GUM,1909,27.5
GUM,1910,27.5
GUM,1911,27.5
GUM,1912,27.5
GUM,1913,27.5
GUM,1914,27.5
GUM,1915,27.5
GUM,1916,27.5
GUM,1917,27.5
GUM,1918,5.53
GUM,1919,27.5
GUM,1920,27.5
GUM,1921,27.5
GUM,1922,27.5
GUM,1923,27.5
GUM,1924,27.5
GUM,1925,27.5
GUM,1926,28.65
GUM,1927,29.79
GUM,1928,30.94
GUM,1929,32.08
GUM,1930,33.23
GUM,1931,34.37
GUM,1932,35.52
GUM,1933,36.66
GUM,1934,37.81
GUM,1935,38.95
GUM,1936,40.1
GUM,1937,41.24
GUM,1938,42.39
GUM,1939,43.53
GUM,1940,44.68
GUM,1941,44.61
GUM,1942,44.53
GUM,1943,44.34
GUM,1944,26.05
GUM,1945,45.07
GUM,1946,50.08
GUM,1947,52.09
GUM,1948,53.91
GUM,1949,55.1
GUM,1950,56.26
GUM,1951,56.53
GUM,1952,57.04
GUM,1953,57.55
GUM,1954,58.08
GUM,1955,58.6
GUM,1956,59.12
GUM,1957,59.65
GUM,1958,60.18
GUM,1959,60.71
GUM,1960,61.24
GUM,1961,61.76
GUM,1962,62.28
GUM,1963,62.79
GUM,1964,63.29
GUM,1965,63.78
GUM,1966,64.26
GUM,1967,64.72
GUM,1968,65.18
GUM,1969,65.63
GUM,1970,66.06
GUM,1971,66.49
GUM,1972,66.9
GUM,1973,67.3
GUM,1974,67.7
GUM,1975,68.07
GUM,1976,68.43
GUM,1977,68.79
GUM,1978,69.13
GUM,1979,69.47
GUM,1980,69.8
GUM,1981,70.12
GUM,1982,70.42
GUM,1983,70.73
GUM,1984,71.02
GUM,1985,71.3
GUM,1986,71.58
GUM,1987,71.84
GUM,1988,72.09
GUM,1989,72.35
GUM,1990,72.6
GUM,1991,72.4
GUM,1992,72.4
GUM,1993,72.5
GUM,1994,72.7
GUM,1995,73
GUM,1996,73.2
GUM,1997,69.4
GUM,1998,73.4
GUM,1999,73.5
GUM,2000,73.6
GUM,2001,73.6
GUM,2002,73.6
GUM,2003,73.5
GUM,2004,73.3
GUM,2005,73.1
GUM,2006,72.7
GUM,2007,72.4
GUM,2008,72.1
GUM,2009,71.8
GUM,2010,71.6
GUM,2011,71.5
GUM,2012,71.5
GUM,2013,71.6
GUM,2014,71.6
GUM,2015,71.7
GUM,2016,71.8
GTM,1800,25.8
GTM,1801,25.8
GTM,1802,25.8
GTM,1803,25.8
GTM,1804,25.8
GTM,1805,25.8
GTM,1806,25.8
GTM,1807,25.8
GTM,1808,25.8
GTM,1809,25.8
GTM,1810,25.8
GTM,1811,25.8
GTM,1812,25.8
GTM,1813,25.8
GTM,1814,25.8
GTM,1815,25.8
GTM,1816,25.8
GTM,1817,25.8
GTM,1818,25.8
GTM,1819,25.8
GTM,1820,25.8
GTM,1821,25.8
GTM,1822,25.8
GTM,1823,25.8
GTM,1824,25.8
GTM,1825,25.8
GTM,1826,25.8
GTM,1827,25.8
GTM,1828,25.8
GTM,1829,25.8
GTM,1830,25.8
GTM,1831,25.8
GTM,1832,25.81
GTM,1833,25.81
GTM,1834,25.81
GTM,1835,25.81
GTM,1836,25.81
GTM,1837,25.81
GTM,1838,25.81
GTM,1839,25.81
GTM,1840,25.81
GTM,1841,25.81
GTM,1842,25.81
GTM,1843,25.81
GTM,1844,25.81
GTM,1845,25.81
GTM,1846,25.81
GTM,1847,25.81
GTM,1848,25.81
GTM,1849,25.81
GTM,1850,25.81
GTM,1851,25.81
GTM,1852,25.81
GTM,1853,25.81
GTM,1854,25.81
GTM,1855,25.81
GTM,1856,25.81
GTM,1857,25.81
GTM,1858,25.81
GTM,1859,25.81
GTM,1860,25.81
GTM,1861,25.81
GTM,1862,25.81
GTM,1863,25.81
GTM,1864,25.81
GTM,1865,25.81
GTM,1866,25.81
GTM,1867,25.81
GTM,1868,25.81
GTM,1869,25.81
GTM,1870,25.81
GTM,1871,25.81
GTM,1872,25.81
GTM,1873,25.81
GTM,1874,25.81
GTM,1875,25.81
GTM,1876,25.81
GTM,1877,25.81
GTM,1878,25.81
GTM,1879,25.81
GTM,1880,25.81
GTM,1881,25.81
GTM,1882,25.81
GTM,1883,25.81
GTM,1884,25.81
GTM,1885,25.81
GTM,1886,25.81
GTM,1887,25.81
GTM,1888,25.81
GTM,1889,25.81
GTM,1890,25.81
GTM,1891,25.81
GTM,1892,25.81
GTM,1893,25.81
GTM,1894,25.82
GTM,1895,25.82
GTM,1896,25.82
GTM,1897,25.82
GTM,1898,25.82
GTM,1899,25.82
GTM,1900,25.82
GTM,1901,25.82
GTM,1902,25.82
GTM,1903,25.82
GTM,1904,25.82
GTM,1905,25.82
GTM,1906,25.82
GTM,1907,25.82
GTM,1908,25.82
GTM,1909,25.82
GTM,1910,25.82
GTM,1911,25.82
GTM,1912,25.82
GTM,1913,25.82
GTM,1914,25.82
GTM,1915,25.82
GTM,1916,25.82
GTM,1917,25.82
GTM,1918,9.69
GTM,1919,25.82
GTM,1920,25.82
GTM,1921,25.82
GTM,1922,25.82
GTM,1923,25.82
GTM,1924,25.81
GTM,1925,25.81
GTM,1926,25.81
GTM,1927,25.81
GTM,1928,25.81
GTM,1929,25.81
GTM,1930,25.81
GTM,1931,25.8
GTM,1932,25.8
GTM,1933,25.8
GTM,1934,25.8
GTM,1935,26.56
GTM,1936,27.32
GTM,1937,28.08
GTM,1938,28.83
GTM,1939,29.59
GTM,1940,30.35
GTM,1941,31.5
GTM,1942,32.66
GTM,1943,33.81
GTM,1944,34.96
GTM,1945,36.1
GTM,1946,37.25
GTM,1947,38.41
GTM,1948,39.56
GTM,1949,40.71
GTM,1950,41.86
GTM,1951,42.06
GTM,1952,42.44
GTM,1953,42.83
GTM,1954,43.27
GTM,1955,43.73
GTM,1956,44.23
GTM,1957,44.77
GTM,1958,45.32
GTM,1959,45.91
GTM,1960,46.51
GTM,1961,47.12
GTM,1962,47.76
GTM,1963,48.4
GTM,1964,49.05
GTM,1965,49.73
GTM,1966,50.43
GTM,1967,51.16
GTM,1968,51.93
GTM,1969,52.72
GTM,1970,53.5
GTM,1971,54.27
GTM,1972,55
GTM,1973,55.67
GTM,1974,56.28
GTM,1975,56.82
GTM,1976,57.32
GTM,1977,57.78
GTM,1978,58.22
GTM,1979,58.66
GTM,1980,59.12
GTM,1981,59.6
GTM,1982,60.1
GTM,1983,60.62
GTM,1984,61.16
GTM,1985,61.72
GTM,1986,62.28
GTM,1987,62.86
GTM,1988,63.45
GTM,1989,64.02
GTM,1990,64.6
GTM,1991,64
GTM,1992,63.8
GTM,1993,64.2
GTM,1994,64.6
GTM,1995,66.9
GTM,1996,68.1
GTM,1997,67.7
GTM,1998,67.7
GTM,1999,68.8
GTM,2000,68.8
GTM,2001,69.3
GTM,2002,70
GTM,2003,70.1
GTM,2004,70.2
GTM,2005,69.8
GTM,2006,70.2
GTM,2007,71
GTM,2008,71.2
GTM,2009,70.9
GTM,2010,71.2
GTM,2011,71.6
GTM,2012,72.1
GTM,2013,72.3
GTM,2014,72.4
GTM,2015,72.6
GTM,2016,72.8
GIN,1800,29.5
GIN,1801,29.51
GIN,1802,29.52
GIN,1803,29.53
GIN,1804,29.54
GIN,1805,29.55
GIN,1806,29.56
GIN,1807,29.57
GIN,1808,29.58
GIN,1809,29.59
GIN,1810,29.6
GIN,1811,29.61
GIN,1812,29.62
GIN,1813,29.63
GIN,1814,29.64
GIN,1815,29.66
GIN,1816,29.67
GIN,1817,29.68
GIN,1818,29.69
GIN,1819,29.7
GIN,1820,29.71
GIN,1821,29.72
GIN,1822,29.73
GIN,1823,29.74
GIN,1824,29.75
GIN,1825,29.76
GIN,1826,29.77
GIN,1827,29.78
GIN,1828,29.79
GIN,1829,29.8
GIN,1830,29.81
GIN,1831,29.82
GIN,1832,29.83
GIN,1833,29.84
GIN,1834,29.85
GIN,1835,29.86
GIN,1836,29.87
GIN,1837,29.88
GIN,1838,29.89
GIN,1839,29.9
GIN,1840,29.91
GIN,1841,29.92
GIN,1842,29.93
GIN,1843,29.94
GIN,1844,29.96
GIN,1845,29.97
GIN,1846,29.98
GIN,1847,29.99
GIN,1848,30
GIN,1849,30.01
GIN,1850,30.02
GIN,1851,30.03
GIN,1852,30.04
GIN,1853,30.05
GIN,1854,30.06
GIN,1855,30.07
GIN,1856,30.08
GIN,1857,30.09
GIN,1858,30.1
GIN,1859,30.11
GIN,1860,30.12
GIN,1861,30.13
GIN,1862,30.14
GIN,1863,30.15
GIN,1864,30.16
GIN,1865,30.17
GIN,1866,30.18
GIN,1867,30.19
GIN,1868,30.2
GIN,1869,30.21
GIN,1870,30.22
GIN,1871,30.23
GIN,1872,30.24
GIN,1873,30.26
GIN,1874,30.27
GIN,1875,30.28
GIN,1876,30.29
GIN,1877,30.3
GIN,1878,30.31
GIN,1879,30.32
GIN,1880,30.33
GIN,1881,30.34
GIN,1882,30.35
GIN,1883,30.36
GIN,1884,30.37
GIN,1885,30.38
GIN,1886,30.39
GIN,1887,30.4
GIN,1888,30.41
GIN,1889,30.42
GIN,1890,30.43
GIN,1891,30.44
GIN,1892,30.45
GIN,1893,30.46
GIN,1894,30.47
GIN,1895,30.48
GIN,1896,30.49
GIN,1897,30.5
GIN,1898,30.51
GIN,1899,30.52
GIN,1900,30.53
GIN,1901,30.54
GIN,1902,30.56
GIN,1903,30.57
GIN,1904,30.58
GIN,1905,30.59
GIN,1906,30.6
GIN,1907,30.61
GIN,1908,30.62
GIN,1909,30.63
GIN,1910,30.64
GIN,1911,30.65
GIN,1912,30.66
GIN,1913,30.67
GIN,1914,30.68
GIN,1915,30.69
GIN,1916,30.7
GIN,1917,30.71
GIN,1918,11.88
GIN,1919,30.73
GIN,1920,30.74
GIN,1921,30.75
GIN,1922,30.76
GIN,1923,30.77
GIN,1924,30.78
GIN,1925,30.79
GIN,1926,30.8
GIN,1927,30.81
GIN,1928,30.82
GIN,1929,30.83
GIN,1930,30.84
GIN,1931,30.86
GIN,1932,30.87
GIN,1933,30.88
GIN,1934,30.89
GIN,1935,30.9
GIN,1936,30.91
GIN,1937,30.92
GIN,1938,30.93
GIN,1939,30.94
GIN,1940,30.95
GIN,1941,31
GIN,1942,31.05
GIN,1943,31.1
GIN,1944,31.15
GIN,1945,31.21
GIN,1946,31.56
GIN,1947,31.9
GIN,1948,32.25
GIN,1949,32.6
GIN,1950,32.95
GIN,1951,33.12
GIN,1952,33.44
GIN,1953,33.74
GIN,1954,34.04
GIN,1955,34.35
GIN,1956,34.64
GIN,1957,34.92
GIN,1958,35.2
GIN,1959,35.46
GIN,1960,35.71
GIN,1961,35.95
GIN,1962,36.17
GIN,1963,36.37
GIN,1964,36.57
GIN,1965,36.77
GIN,1966,36.96
GIN,1967,37.16
GIN,1968,37.37
GIN,1969,37.61
GIN,1970,37.89
GIN,1971,38.2
GIN,1972,38.57
GIN,1973,38.97
GIN,1974,39.43
GIN,1975,39.94
GIN,1976,40.47
GIN,1977,41.04
GIN,1978,41.63
GIN,1979,42.25
GIN,1980,42.92
GIN,1981,43.66
GIN,1982,44.47
GIN,1983,45.37
GIN,1984,46.32
GIN,1985,47.33
GIN,1986,48.35
GIN,1987,49.37
GIN,1988,50.33
GIN,1989,51.22
GIN,1990,52
GIN,1991,52.3
GIN,1992,52.5
GIN,1993,53
GIN,1994,53.1
GIN,1995,53.4
GIN,1996,53.8
GIN,1997,54
GIN,1998,54
GIN,1999,54
GIN,2000,54.2
GIN,2001,54.4
GIN,2002,54.7
GIN,2003,55.1
GIN,2004,55.6
GIN,2005,56
GIN,2006,56.4
GIN,2007,56.8
GIN,2008,57.1
GIN,2009,57.5
GIN,2010,57.9
GIN,2011,58.2
GIN,2012,58.5
GIN,2013,58.8
GIN,2014,58.6
GIN,2015,59.1
GIN,2016,59.6
GNB,1800,32
GNB,1801,32
GNB,1802,32
GNB,1803,32
GNB,1804,32
GNB,1805,32
GNB,1806,32
GNB,1807,32
GNB,1808,32
GNB,1809,32
GNB,1810,32
GNB,1811,32
GNB,1812,32
GNB,1813,32
GNB,1814,32
GNB,1815,32
GNB,1816,32
GNB,1817,32
GNB,1818,32
GNB,1819,32
GNB,1820,32
GNB,1821,32
GNB,1822,32
GNB,1823,32
GNB,1824,32
GNB,1825,32
GNB,1826,32
GNB,1827,32
GNB,1828,32
GNB,1829,32
GNB,1830,32
GNB,1831,32
GNB,1832,32
GNB,1833,32
GNB,1834,32
GNB,1835,32
GNB,1836,32
GNB,1837,32
GNB,1838,32
GNB,1839,32
GNB,1840,32
GNB,1841,32
GNB,1842,32
GNB,1843,32
GNB,1844,32
GNB,1845,32
GNB,1846,32
GNB,1847,32
GNB,1848,32
GNB,1849,32
GNB,1850,32
GNB,1851,32
GNB,1852,32
GNB,1853,32
GNB,1854,32
GNB,1855,32
GNB,1856,32
GNB,1857,32
GNB,1858,32
GNB,1859,32
GNB,1860,32
GNB,1861,32
GNB,1862,32
GNB,1863,32
GNB,1864,32
GNB,1865,32
GNB,1866,32
GNB,1867,32
GNB,1868,32
GNB,1869,32
GNB,1870,32
GNB,1871,32
GNB,1872,32
GNB,1873,32
GNB,1874,32
GNB,1875,32
GNB,1876,32
GNB,1877,32
GNB,1878,32
GNB,1879,32
GNB,1880,32
GNB,1881,32
GNB,1882,32
GNB,1883,32
GNB,1884,32
GNB,1885,32
GNB,1886,32
GNB,1887,32
GNB,1888,32
GNB,1889,32
GNB,1890,32
GNB,1891,32
GNB,1892,32
GNB,1893,32
GNB,1894,32
GNB,1895,32
GNB,1896,32
GNB,1897,32
GNB,1898,32
GNB,1899,32
GNB,1900,32
GNB,1901,32
GNB,1902,32
GNB,1903,32
GNB,1904,32
GNB,1905,32
GNB,1906,32
GNB,1907,32
GNB,1908,32
GNB,1909,32
GNB,1910,32
GNB,1911,32
GNB,1912,32
GNB,1913,32
GNB,1914,32
GNB,1915,32
GNB,1916,32
GNB,1917,32
GNB,1918,12.38
GNB,1919,32
GNB,1920,32
GNB,1921,32
GNB,1922,32
GNB,1923,32
GNB,1924,32
GNB,1925,32
GNB,1926,32
GNB,1927,32
GNB,1928,32
GNB,1929,32
GNB,1930,32
GNB,1931,32.34
GNB,1932,32.68
GNB,1933,33.02
GNB,1934,33.36
GNB,1935,33.69
GNB,1936,34.03
