code,year,child_mortality
COG,1919,393
COG,1920,392.3
COG,1921,391.6
COG,1922,390.9
COG,1923,390.2
COG,1924,389.5
COG,1925,388.8
COG,1926,388.1
COG,1927,387.4
COG,1928,386.7
COG,1929,386
COG,1930,385.3
COG,1931,384.6
COG,1932,383.9
COG,1933,383.2
COG,1934,382.4
COG,1935,381.7
COG,1936,381
COG,1937,380.3
COG,1938,379.6
COG,1939,378.9
COG,1940,378.2
COG,1941,377.4
COG,1942,376.7
COG,1943,376
COG,1944,375.3
COG,1945,374.6
COG,1946,353.3
COG,1947,332.9
COG,1948,313.2
COG,1949,298.2
COG,1950,284
COG,1951,270.4
COG,1952,257.4
COG,1953,245.1
COG,1954,233.4
COG,1955,222.2
COG,1956,211.6
COG,1957,201.4
COG,1958,191.8
COG,1959,188.3
COG,1960,184.4
COG,1961,180.2
COG,1962,176
COG,1963,172.3
COG,1964,168.3
COG,1965,163.9
COG,1966,159.4
COG,1967,155
COG,1968,150.9
COG,1969,147
COG,1970,143.1
COG,1971,139.5
COG,1972,135.7
COG,1973,132.2
COG,1974,129.3
COG,1975,126.3
COG,1976,123.3
COG,1977,120.5
COG,1978,117.7
COG,1979,114.7
COG,1980,111.9
COG,1981,109.1
COG,1982,106.2
COG,1983,103.2
COG,1984,100.2
COG,1985,97.5
COG,1986,95.3
COG,1987,93.7
COG,1988,92.8
COG,1989,92.8
COG,1990,93.6
COG,1991,95.2
COG,1992,97.4
COG,1993,100.2
COG,1994,103.8
COG,1995,107.7
COG,1996,111.9
COG,1997,116
COG,1998,119.3
COG,1999,121.4
COG,2000,121.6
COG,2001,119.7
COG,2002,115.6
COG,2003,109.8
COG,2004,102.9
COG,2005,95.3
COG,2006,87.4
COG,2007,79.9
COG,2008,72.6
COG,2009,66.1
COG,2010,60.6
COG,2011,56.1
COG,2012,52.6
COG,2013,49.6
COG,2014,47.1
COG,2015,45
COK,1951,193.1
COK,1952,182.8
COK,1953,173
COK,1954,163.7
COK,1955,154.5
COK,1956,145.8
COK,1957,137.1
COK,1958,128.5
COK,1959,120.3
COK,1960,112.2
COK,1961,104.5
COK,1962,96.9
COK,1963,89.8
COK,1964,83.1
COK,1965,76.9
COK,1966,71
COK,1967,65.4
COK,1968,60.4
COK,1969,55.8
COK,1970,51.7
COK,1971,48.1
COK,1972,44.9
COK,1973,42.3
COK,1974,40.1
COK,1975,38.3
COK,1976,36.8
COK,1977,35.5
COK,1978,34.3
COK,1979,33.2
COK,1980,32.1
COK,1981,31.1
COK,1982,30.1
COK,1983,29.1
COK,1984,28.2
COK,1985,27.3
COK,1986,26.5
COK,1987,25.8
COK,1988,25.3
COK,1989,24.8
COK,1990,24.4
COK,1991,24
COK,1992,23.6
COK,1993,23.2
COK,1994,22.6
COK,1995,21.8
COK,1996,20.9
COK,1997,19.8
COK,1998,18.7
COK,1999,17.7
COK,2000,16.8
COK,2001,16
COK,2002,15.2
COK,2003,14.4
COK,2004,13.7
COK,2005,13
COK,2006,12.2
COK,2007,11.6
COK,2008,10.9
COK,2009,10.3
COK,2010,9.9
COK,2011,9.4
COK,2012,9.1
COK,2013,8.7
COK,2014,8.4
COK,2015,8.1
CRI,1800,441.1
CRI,1801,441.1
CRI,1802,441.1
CRI,1803,441.1
CRI,1804,441.1
CRI,1805,441.1
CRI,1806,441.1
CRI,1807,441.1
CRI,1808,441.1
CRI,1809,441.1
CRI,1810,441.1
CRI,1811,441.1
CRI,1812,441.1
CRI,1813,441.1
CRI,1814,441.1
CRI,1815,441.1
CRI,1816,441.1
CRI,1817,441.1
CRI,1818,441.1
CRI,1819,441.1
CRI,1820,441.1
CRI,1821,441.1
CRI,1822,441.1
CRI,1823,441.1
CRI,1824,441.1
CRI,1825,441.1
CRI,1826,441.1
CRI,1827,441.1
CRI,1828,441.1
CRI,1829,441.1
CRI,1830,441.1
CRI,1831,441.1
CRI,1832,441.1
CRI,1833,441.1
CRI,1834,441.1
CRI,1835,441.1
CRI,1836,441.1
CRI,1837,441.1
CRI,1838,441.1
CRI,1839,441.1
CRI,1840,441.1
CRI,1841,441.1
CRI,1842,441.1
CRI,1843,441.1
CRI,1844,441.1
CRI,1845,441.1
CRI,1846,441.1
CRI,1847,441.1
CRI,1848,441.1
CRI,1849,441.1
CRI,1850,441.1
CRI,1851,441.1
CRI,1852,441.1
CRI,1853,441.1
CRI,1854,441.1
CRI,1855,441.1
CRI,1856,441.1
CRI,1857,441.1
CRI,1858,441.1
CRI,1859,441.1
CRI,1860,441.1
CRI,1861,441.1
CRI,1862,441.1
CRI,1863,441.1
CRI,1864,441.1
CRI,1865,441.1
CRI,1866,441.1
CRI,1867,441.1
CRI,1868,441.1
CRI,1869,441.1
CRI,1870,441.1
CRI,1871,441.1
CRI,1872,441.1
CRI,1873,441.1
CRI,1874,441.1
CRI,1875,441.1
CRI,1876,441.1
CRI,1877,441.1
CRI,1878,441.1
CRI,1879,441.1
CRI,1880,441.1
CRI,1881,441.1
CRI,1882,441.1
CRI,1883,441.1
CRI,1884,441.1
CRI,1885,441.1
CRI,1886,441.1
CRI,1887,441.1
CRI,1888,441.1
CRI,1889,441.1
CRI,1890,435.8
CRI,1891,430.5
CRI,1892,425.2
CRI,1893,420
CRI,1894,414.9
CRI,1895,408.5
CRI,1896,403.3
CRI,1897,398.2
CRI,1898,393.1
CRI,1899,388
CRI,1900,382.8
CRI,1901,382.5
CRI,1902,380.9
CRI,1903,380.4
CRI,1904,378.7
CRI,1905,378.1
CRI,1906,377.5
CRI,1907,375.6
CRI,1908,374.9
CRI,1909,372.9
CRI,1910,372.1
CRI,1911,371.2
CRI,1912,370.4
CRI,1913,369.5
CRI,1914,368.6
CRI,1915,367.7
CRI,1916,366.8
CRI,1917,365.9
CRI,1918,365
CRI,1919,364.1
CRI,1920,363.2
CRI,1921,354.3
CRI,1922,345.6
CRI,1923,336.9
CRI,1924,328.5
CRI,1925,319.1
CRI,1926,310.8
CRI,1927,302.6
CRI,1928,294.6
CRI,1929,286.8
CRI,1930,279
CRI,1931,273.3
CRI,1932,268.7
CRI,1933,263.1
CRI,1934,257.6
CRI,1935,252.3
CRI,1936,247.8
CRI,1937,242.6
CRI,1938,237.3
CRI,1939,233.1
CRI,1940,228
CRI,1941,219.5
CRI,1942,211.2
CRI,1943,202.2
CRI,1944,194.2
CRI,1945,186.4
CRI,1946,178.8
CRI,1947,171.2
CRI,1948,163.1
CRI,1949,156
CRI,1950,148.9
CRI,1951,146.3
CRI,1952,141.6
CRI,1953,137.5
CRI,1954,132.6
CRI,1955,127.7
CRI,1956,123.1
CRI,1957,118.7
CRI,1958,114.5
CRI,1959,110.4
CRI,1960,106.5
CRI,1961,102.7
CRI,1962,99.01
CRI,1963,95.49
CRI,1964,92.08
CRI,1965,88.8
CRI,1966,85
CRI,1967,82.3
CRI,1968,80.4
CRI,1969,78.8
CRI,1970,76.4
CRI,1971,71.8
CRI,1972,64.9
CRI,1973,57.8
CRI,1974,51.8
CRI,1975,46.3
CRI,1976,40.3
CRI,1977,34
CRI,1978,28.9
CRI,1979,25.6
CRI,1980,23.8
CRI,1981,23.1
CRI,1982,22.9
CRI,1983,22.8
CRI,1984,22.4
CRI,1985,21.6
CRI,1986,20.5
CRI,1987,19.3
CRI,1988,18.3
CRI,1989,17.5
CRI,1990,16.9
CRI,1991,16.5
CRI,1992,16.1
CRI,1993,15.8
CRI,1994,15.5
CRI,1995,15.2
CRI,1996,15
CRI,1997,14.8
CRI,1998,14.4
CRI,1999,13.8
CRI,2000,13
CRI,2001,12.2
CRI,2002,11.6
CRI,2003,11
CRI,2004,10.7
CRI,2005,10.4
CRI,2006,10.3
CRI,2007,10.3
CRI,2008,10.3
CRI,2009,10.2
CRI,2010,10.2
CRI,2011,10.1
CRI,2012,10.1
CRI,2013,10
CRI,2014,9.9
CRI,2015,9.7
CIV,1800,427.9
CIV,1801,427.9
CIV,1802,427.9
CIV,1803,427.9
CIV,1804,427.9
CIV,1805,427.9
CIV,1806,427.9
CIV,1807,427.9
CIV,1808,427.9
CIV,1809,427.9
CIV,1810,427.9
CIV,1811,427.9
CIV,1812,427.9
CIV,1813,427.9
CIV,1814,427.9
CIV,1815,427.9
CIV,1816,427.9
CIV,1817,427.9
CIV,1818,427.9
CIV,1819,427.9
CIV,1820,427.9
CIV,1821,427.9
CIV,1822,427.9
CIV,1823,427.9
CIV,1824,427.9
CIV,1825,427.9
CIV,1826,427.9
CIV,1827,427.9
CIV,1828,427.9
CIV,1829,427.9
CIV,1830,427.9
CIV,1831,427.9
CIV,1832,427.9
CIV,1833,427.9
CIV,1834,427.9
CIV,1835,427.9
CIV,1836,427.9
CIV,1837,427.9
CIV,1838,427.9
CIV,1839,427.9
CIV,1840,427.9
CIV,1841,427.9
CIV,1842,427.9
CIV,1843,427.9
CIV,1844,427.9
CIV,1845,427.9
CIV,1846,427.9
CIV,1847,427.9
CIV,1848,427.9
CIV,1849,427.9
CIV,1850,427.9
CIV,1851,427.9
CIV,1852,427.9
CIV,1853,427.9
CIV,1854,427.9
CIV,1855,427.9
CIV,1856,427.9
CIV,1857,427.9
CIV,1858,427.9
CIV,1859,427.9
CIV,1860,427.9
CIV,1861,427.9
CIV,1862,427.9
CIV,1863,427.9
CIV,1864,427.9
CIV,1865,427.9
CIV,1866,427.9
CIV,1867,427.9
CIV,1868,427.9
CIV,1869,427.9
CIV,1870,427.9
CIV,1871,427.9
CIV,1872,427.9
CIV,1873,427.9
CIV,1874,427.9
CIV,1875,427.9
CIV,1876,427.9
CIV,1877,427.9
CIV,1878,427.9
CIV,1879,427.9
CIV,1880,427.9
CIV,1881,427.9
CIV,1882,427.9
CIV,1883,427.9
CIV,1884,427.9
CIV,1885,427.9
CIV,1886,427.9
CIV,1887,427.9
CIV,1888,427.9
CIV,1889,427.9
CIV,1890,427.9
CIV,1891,427.9
CIV,1892,427.9
CIV,1893,427.9
CIV,1894,427.8
CIV,1895,427.8
CIV,1896,427.7
CIV,1897,427.6
CIV,1898,427.5
CIV,1899,427.2
CIV,1900,426.9
CIV,1901,426.6
CIV,1902,426.1
CIV,1903,425.6
CIV,1904,425.1
CIV,1905,424.4
CIV,1906,423.7
CIV,1907,422.9
CIV,1908,422.1
CIV,1909,421.2
CIV,1910,420.3
CIV,1911,419.3
CIV,1912,418.3
CIV,1913,417.3
CIV,1914,416.3
CIV,1915,415.3
CIV,1916,414.2
CIV,1917,413.2
CIV,1918,412.1
CIV,1919,411
CIV,1920,410
CIV,1921,408.9
CIV,1922,407.8
CIV,1923,406.8
CIV,1924,405.7
CIV,1925,404.6
CIV,1926,403.6
CIV,1927,402.5
CIV,1928,401.4
CIV,1929,400.4
CIV,1930,399.3
CIV,1931,398.2
CIV,1932,397.2
CIV,1933,396.1
CIV,1934,395.1
CIV,1935,394
CIV,1936,392.9
CIV,1937,391.9
CIV,1938,390.8
CIV,1939,389.8
CIV,1940,388.7
CIV,1941,387.6
CIV,1942,386.6
CIV,1943,385.5
CIV,1944,384.4
CIV,1945,383.4
CIV,1946,382.3
CIV,1947,378.7
CIV,1948,375
CIV,1949,371.4
CIV,1950,367.9
CIV,1951,364.4
CIV,1952,360.9
CIV,1953,357.4
CIV,1954,354
CIV,1955,350.6
CIV,1956,342.4
CIV,1957,334.4
CIV,1958,326.3
CIV,1959,318.5
CIV,1960,310.6
CIV,1961,302.9
CIV,1962,295.4
CIV,1963,288.1
CIV,1964,280.9
CIV,1965,274
CIV,1966,267.3
CIV,1967,260.6
CIV,1968,253.9
CIV,1969,247.3
CIV,1970,240.6
CIV,1971,233.6
CIV,1972,225.9
CIV,1973,217.6
CIV,1974,209.1
CIV,1975,200.3
CIV,1976,191.8
CIV,1977,184
CIV,1978,177
CIV,1979,171
CIV,1980,166.1
CIV,1981,162.2
CIV,1982,158.9
CIV,1983,156.3
CIV,1984,154.3
CIV,1985,152.7
CIV,1986,151.7
CIV,1987,151
CIV,1988,150.5
CIV,1989,150.2
CIV,1990,150
CIV,1991,150
CIV,1992,149.8
CIV,1993,149.6
CIV,1994,149.3
CIV,1995,148.9
CIV,1996,148.3
CIV,1997,147.3
CIV,1998,146
CIV,1999,144.3
CIV,2000,142.3
CIV,2001,139.8
CIV,2002,137.2
CIV,2003,134.4
CIV,2004,131.3
CIV,2005,128
CIV,2006,124.7
CIV,2007,121.3
CIV,2008,116.9
CIV,2009,113.5
CIV,2010,110.1
CIV,2011,107.2
CIV,2012,104.2
CIV,2013,100.7
CIV,2014,97.2
CIV,2015,94.4
HRV,1800,366.8
HRV,1801,366.8
HRV,1802,366.8
HRV,1803,366.8
HRV,1804,366.8
HRV,1805,366.8
HRV,1806,366.8
HRV,1807,366.8
HRV,1808,366.8
HRV,1809,366.8
HRV,1810,366.8
HRV,1811,366.8
HRV,1812,366.8
HRV,1813,366.8
HRV,1814,366.8
HRV,1815,366.8
HRV,1816,366.8
HRV,1817,366.8
HRV,1818,366.8
HRV,1819,366.8
HRV,1820,366.8
HRV,1821,366.8
HRV,1822,366.8
HRV,1823,366.8
HRV,1824,366.8
HRV,1825,366.8
HRV,1826,366.8
HRV,1827,366.8
HRV,1828,366.8
HRV,1829,366.8
HRV,1830,366.8
HRV,1831,366.8
HRV,1832,366.8
HRV,1833,366.8
HRV,1834,366.8
HRV,1835,366.8
HRV,1836,366.8
HRV,1837,366.8
HRV,1838,366.8
HRV,1839,366.8
HRV,1840,366.8
HRV,1841,366.8
HRV,1842,366.8
HRV,1843,366.8
HRV,1844,366.8
HRV,1845,366.8
HRV,1846,366.8
HRV,1847,366.8
HRV,1848,366.8
HRV,1849,366.8
HRV,1850,366.8
HRV,1851,366.8
HRV,1852,366.8
HRV,1853,366.8
HRV,1854,366.8
HRV,1855,366.8
HRV,1856,366.8
HRV,1857,366.8
HRV,1858,366.8
HRV,1859,366.8
HRV,1860,366.8
HRV,1861,366.8
HRV,1862,366.8
HRV,1863,366.8
HRV,1864,366.8
HRV,1865,366.8
HRV,1866,366.8
HRV,1867,366.8
HRV,1868,366.8
HRV,1869,366.8
HRV,1870,366.8
HRV,1871,366.8
HRV,1872,366.8
HRV,1873,366.8
HRV,1874,366.8
HRV,1875,366.8
HRV,1876,366.8
HRV,1877,366.8
HRV,1878,366.8
HRV,1879,366.8
HRV,1880,366.8
HRV,1881,366.8
HRV,1882,366.8
HRV,1883,366.8
HRV,1884,366.8
HRV,1885,366.8
HRV,1886,366.8
HRV,1887,366.8
HRV,1888,366.8
HRV,1889,366.8
HRV,1890,366.8
HRV,1891,366.8
HRV,1892,366.8
HRV,1893,366.8
HRV,1894,366.8
HRV,1895,366.8
HRV,1896,366.7
HRV,1897,366.6
HRV,1898,366.5
HRV,1899,366.3
HRV,1900,366.1
HRV,1901,365.7
HRV,1902,365.4
HRV,1903,364.9
HRV,1904,364.4
HRV,1905,363.9
HRV,1906,363.3
HRV,1907,362.6
HRV,1908,361.9
HRV,1909,361.1
HRV,1910,360.4
HRV,1911,359.5
HRV,1912,358.7
HRV,1913,357.8
HRV,1914,356.9
HRV,1915,356.1
HRV,1916,355.2
HRV,1917,354.4
HRV,1918,353.5
HRV,1919,352.6
HRV,1920,351.8
HRV,1921,341.9
HRV,1922,332.3
HRV,1923,322.8
HRV,1924,313.5
HRV,1925,304.3
HRV,1926,295.4
HRV,1927,286.6
HRV,1928,277.9
HRV,1929,269.4
HRV,1930,260.1
HRV,1931,251.9
HRV,1932,243.9
HRV,1933,236
HRV,1934,228.2
HRV,1935,220.6
HRV,1936,213.1
HRV,1937,205.7
HRV,1938,198.5
HRV,1939,191.4
HRV,1940,184.5
HRV,1941,177.1
HRV,1942,170
HRV,1943,163.1
HRV,1944,156.2
HRV,1945,149.6
HRV,1946,143
HRV,1947,136.7
HRV,1948,130.4
HRV,1949,124.4
HRV,1950,117.8
HRV,1951,114.9
HRV,1952,112.1
HRV,1953,109.4
HRV,1954,106.8
HRV,1955,104.2
HRV,1956,101.6
HRV,1957,99.14
HRV,1958,96.72
HRV,1959,94.36
HRV,1960,92.06
HRV,1961,84.61
HRV,1962,77.76
HRV,1963,71.46
HRV,1964,65.67
HRV,1965,60.35
HRV,1966,55.46
HRV,1967,50.97
HRV,1968,46.84
HRV,1969,43.04
HRV,1970,39.55
HRV,1971,37.43
HRV,1972,35.42
HRV,1973,33.52
HRV,1974,31.73
HRV,1975,30.02
HRV,1976,28.41
HRV,1977,26.89
HRV,1978,25.44
HRV,1979,24.08
HRV,1980,22.78
HRV,1981,21.9
HRV,1982,21
HRV,1983,20
HRV,1984,19.1
HRV,1985,18
HRV,1986,17
HRV,1987,15.8
HRV,1988,14.8
HRV,1989,13.7
HRV,1990,12.9
HRV,1991,12.1
HRV,1992,11.4
HRV,1993,10.9
HRV,1994,10.4
HRV,1995,10
HRV,1996,9.6
HRV,1997,9.3
HRV,1998,8.9
HRV,1999,8.6
HRV,2000,8.3
HRV,2001,8
HRV,2002,7.7
HRV,2003,7.4
HRV,2004,7.1
HRV,2005,6.8
HRV,2006,6.5
HRV,2007,6.2
HRV,2008,5.9
HRV,2009,5.6
HRV,2010,5.4
HRV,2011,5.1
HRV,2012,4.9
HRV,2013,4.7
HRV,2014,4.5
HRV,2015,4.3
CUB,1800,414.9
CUB,1801,413.6
CUB,1802,411.1
CUB,1803,409.8
CUB,1804,408.5
CUB,1805,406
CUB,1806,404.7
CUB,1807,402.2
CUB,1808,400.9
CUB,1809,398.4
CUB,1810,397.2
CUB,1811,394.7
CUB,1812,393.5
CUB,1813,391
CUB,1814,389.8
CUB,1815,388.5
CUB,1816,387.3
CUB,1817,386.1
CUB,1818,384.9
CUB,1819,383.7
CUB,1820,380
CUB,1821,375.2
CUB,1822,371.6
CUB,1823,366.8
CUB,1824,363.3
CUB,1825,365.7
CUB,1826,366.8
CUB,1827,369.2
CUB,1828,370.4
CUB,1829,372.8
CUB,1830,371.6
CUB,1831,369.2
CUB,1832,368
CUB,1833,365.7
CUB,1834,364.5
CUB,1835,363.3
CUB,1836,363.3
CUB,1837,362.1
CUB,1838,362.1
CUB,1839,361
CUB,1840,362.1
CUB,1841,363.3
CUB,1842,365.7
CUB,1843,366.8
CUB,1844,368
CUB,1845,368
CUB,1846,366.8
CUB,1847,366.8
CUB,1848,365.7
CUB,1849,365.7
CUB,1850,364.5
CUB,1851,364.5
CUB,1852,363.3
CUB,1853,363.3
CUB,1854,362.1
CUB,1855,362.1
CUB,1856,362.1
CUB,1857,361
CUB,1858,361
CUB,1859,361
CUB,1860,365.7
CUB,1861,369.2
CUB,1862,374
CUB,1863,377.6
CUB,1864,382.4
CUB,1865,394.7
CUB,1866,408.5
CUB,1867,421.3
CUB,1868,435.8
CUB,1869,449.2
CUB,1870,447.9
CUB,1871,447.9
CUB,1872,446.5
CUB,1873,446.5
CUB,1874,445.1
CUB,1875,429.2
CUB,1876,413.6
CUB,1877,399.7
CUB,1878,384.9
CUB,1879,370.4
CUB,1880,358.6
CUB,1881,345.9
CUB,1882,334.6
CUB,1883,322.4
CUB,1884,311.5
CUB,1885,306.2
CUB,1886,299.8
CUB,1887,294.6
CUB,1888,288.3
CUB,1889,283.2
CUB,1890,327.9
CUB,1891,375.2
CUB,1892,427.9
CUB,1893,484.2
CUB,1894,548.4
CUB,1895,561.5
CUB,1896,574.9
CUB,1897,588.5
CUB,1898,603.7
CUB,1899,621
CUB,1900,402.6
CUB,1901,399.7
CUB,1902,396.8
CUB,1903,393.9
CUB,1904,390.9
CUB,1905,386.6
CUB,1906,383.6
CUB,1907,380.5
CUB,1908,377.3
CUB,1909,374.1
CUB,1910,370.9
CUB,1911,367.7
CUB,1912,364.5
CUB,1913,360.1
CUB,1914,356.9
CUB,1915,353.8
CUB,1916,350.7
CUB,1917,347.6
CUB,1918,344.4
CUB,1919,340.3
CUB,1920,337.2
CUB,1921,333.1
CUB,1922,330.1
CUB,1923,309.5
CUB,1924,290.2
CUB,1925,272.1
CUB,1926,255.2
CUB,1927,239.3
CUB,1928,224.3
CUB,1929,210.4
CUB,1930,197.2
CUB,1931,185
CUB,1932,173.4
CUB,1933,209.1
CUB,1934,149.3
CUB,1935,199.7
CUB,1936,160.4
CUB,1937,125.9
CUB,1938,118.9
CUB,1939,114.5
CUB,1940,110.3
CUB,1941,106.2
CUB,1942,102.3
CUB,1943,98.52
CUB,1944,78.12
CUB,1945,95.24
CUB,1946,52.53
CUB,1947,53.96
CUB,1948,49.67
CUB,1949,48.26
CUB,1950,44.11
CUB,1951,49.67
CUB,1952,48.26
CUB,1953,48.26
CUB,1954,41.39
CUB,1955,45.49
CUB,1956,42.74
CUB,1957,46.87
CUB,1958,47.57
CUB,1959,48.29
CUB,1960,49.02
CUB,1961,49.75
CUB,1962,50.5
CUB,1963,47.3
CUB,1964,45.9
CUB,1965,45
CUB,1966,44.7
CUB,1967,45
CUB,1968,45.3
CUB,1969,44.8
CUB,1970,43.1
CUB,1971,39.9
CUB,1972,35.9
CUB,1973,32.4
CUB,1974,30.4
CUB,1975,29.1
CUB,1976,27.3
CUB,1977,24.7
CUB,1978,22.3
CUB,1979,20.8
CUB,1980,20.1
CUB,1981,19.9
CUB,1982,19.7
CUB,1983,19.6
CUB,1984,19.1
CUB,1985,18.4
CUB,1986,17.4
CUB,1987,16.4
CUB,1988,15.2
CUB,1989,14.2
CUB,1990,13.3
CUB,1991,12.4
CUB,1992,11.7
CUB,1993,11.2
CUB,1994,10.9
CUB,1995,10.8
CUB,1996,10.5
CUB,1997,10
CUB,1998,9.4
CUB,1999,8.9
CUB,2000,8.4
CUB,2001,8
CUB,2002,7.7
CUB,2003,7.4
CUB,2004,7.1
CUB,2005,6.8
CUB,2006,6.5
CUB,2007,6.4
CUB,2008,6.3
CUB,2009,6.4
CUB,2010,6.6
CUB,2011,6.6
CUB,2012,6.4
CUB,2013,6.1
CUB,2014,5.8
CUB,2015,5.6
CYP,1800,339.1
CYP,1801,339.1
CYP,1802,339.1
CYP,1803,339.1
CYP,1804,339.1
CYP,1805,339.1
CYP,1806,339.1
CYP,1807,339.1
CYP,1808,339.1
CYP,1809,339.1
CYP,1810,339.1
CYP,1811,339.1
CYP,1812,339.1
CYP,1813,339.1
CYP,1814,339.1
CYP,1815,339.1
CYP,1816,339.1
CYP,1817,339.1
CYP,1818,339.1
CYP,1819,339.1
CYP,1820,339.1
CYP,1821,339.1
CYP,1822,339.1
CYP,1823,339.1
CYP,1824,339.1
CYP,1825,339.1
CYP,1826,339.1
CYP,1827,339.1
CYP,1828,339.1
CYP,1829,339.1
CYP,1830,339.1
CYP,1831,339.1
CYP,1832,339.1
CYP,1833,339.1
CYP,1834,339.1
CYP,1835,339.1
CYP,1836,339.1
CYP,1837,339.1
CYP,1838,339.1
CYP,1839,339.1
CYP,1840,339.1
CYP,1841,339.1
CYP,1842,339.1
CYP,1843,339.1
CYP,1844,339.1
CYP,1845,339.1
CYP,1846,339.1
CYP,1847,339.1
CYP,1848,339.1
CYP,1849,339.1
CYP,1850,339.1
CYP,1851,339.1
CYP,1852,339.1
CYP,1853,339.1
CYP,1854,339.1
CYP,1855,339.1
CYP,1856,339.1
CYP,1857,339.1
CYP,1858,339.1
CYP,1859,339.1
CYP,1860,339.1
CYP,1861,339.1
CYP,1862,339.1
CYP,1863,339.1
CYP,1864,339.1
CYP,1865,339.1
CYP,1866,339.1
CYP,1867,339.1
CYP,1868,339.1
CYP,1869,339.1
CYP,1870,339.1
CYP,1871,339.1
CYP,1872,339.1
CYP,1873,339.1
CYP,1874,339.1
CYP,1875,339.1
CYP,1876,339.1
CYP,1877,339.1
CYP,1878,339.1
CYP,1879,339.1
CYP,1880,339.1
CYP,1881,339.1
CYP,1882,339.1
CYP,1883,339.1
CYP,1884,339.1
CYP,1885,339.1
CYP,1886,339.1
CYP,1887,339.1
CYP,1888,339.1
CYP,1889,339.1
CYP,1890,339.1
CYP,1891,339.1
CYP,1892,339.1
CYP,1893,339.1
CYP,1894,339.1
CYP,1895,339.1
CYP,1896,331.2
CYP,1897,324.4
CYP,1898,316.7
CYP,1899,310
CYP,1900,302.3
CYP,1901,295.8
CYP,1902,288.2
CYP,1903,281.7
CYP,1904,274.2
CYP,1905,267.8
CYP,1906,265.4
CYP,1907,261.9
CYP,1908,259.5
CYP,1909,256
CYP,1910,253.5
CYP,1911,250.1
CYP,1912,247.6
CYP,1913,244.1
CYP,1914,241.7
CYP,1915,238.3
CYP,1916,236.8
CYP,1917,235.3
CYP,1918,233.8
CYP,1919,232.3
CYP,1920,230.8
CYP,1921,229.3
CYP,1922,227.9
CYP,1923,226.4
CYP,1924,225
CYP,1925,223.5
CYP,1926,223
CYP,1927,222.4
CYP,1928,221.8
CYP,1929,221.3
CYP,1930,220.7
CYP,1931,220.2
CYP,1932,219.6
CYP,1933,219.1
CYP,1934,218.5
CYP,1935,218
CYP,1936,217.4
CYP,1937,216.9
CYP,1938,209.4
CYP,1939,202.2
CYP,1940,194.2
CYP,1941,187.2
CYP,1942,180.3
CYP,1943,172.8
CYP,1944,159.3
CYP,1945,145.6
CYP,1946,132.4
CYP,1947,120.4
CYP,1948,108.3
CYP,1949,96.64
CYP,1950,86.18
CYP,1951,79.26
CYP,1952,72.9
CYP,1953,67.05
CYP,1954,61.66
CYP,1955,56.71
CYP,1956,52.16
CYP,1957,47.97
CYP,1958,44.12
CYP,1959,40.58
CYP,1960,37.32
CYP,1961,37.18
CYP,1962,37.05
CYP,1963,36.91
CYP,1964,36.77
CYP,1965,36.64
CYP,1966,36.5
CYP,1967,36.37
CYP,1968,36.24
CYP,1969,36.1
CYP,1970,35.97
CYP,1971,34.47
CYP,1972,33.04
CYP,1973,31.66
CYP,1974,30.35
CYP,1975,29.08
CYP,1976,27.87
CYP,1977,26.71
CYP,1978,25.6
CYP,1979,22.5
CYP,1980,20.8
CYP,1981,19.2
CYP,1982,17.7
CYP,1983,16.1
CYP,1984,14.7
CYP,1985,13.4
CYP,1986,12.4
CYP,1987,11.8
CYP,1988,11.4
CYP,1989,11.2
CYP,1990,11.1
CYP,1991,10.9
CYP,1992,10.5
CYP,1993,10.1
CYP,1994,9.6
CYP,1995,9
CYP,1996,8.5
CYP,1997,8
CYP,1998,7.5
CYP,1999,7
CYP,2000,6.5
CYP,2001,6.1
CYP,2002,5.7
CYP,2003,5.4
CYP,2004,5.1
CYP,2005,4.8
CYP,2006,4.6
CYP,2007,4.4
CYP,2008,4.2
CYP,2009,4
CYP,2010,3.9
CYP,2011,3.8
CYP,2012,3.7
CYP,2013,3.6
CYP,2014,3.5
CYP,2015,3.4
CZE,1800,380
CZE,1801,380
CZE,1802,380
CZE,1803,380
CZE,1804,380
CZE,1805,380
CZE,1806,380
CZE,1807,380
CZE,1808,380
CZE,1809,380
CZE,1810,380
CZE,1811,380
CZE,1812,380
CZE,1813,380
CZE,1814,380
CZE,1815,380
CZE,1816,380
CZE,1817,380
CZE,1818,380
CZE,1819,380
CZE,1820,380
CZE,1821,380
CZE,1822,380
CZE,1823,380
CZE,1824,380
CZE,1825,380
CZE,1826,380
CZE,1827,380
CZE,1828,380
CZE,1829,380
CZE,1830,380
CZE,1831,380
CZE,1832,380
CZE,1833,380
CZE,1834,380
CZE,1835,380
CZE,1836,380
CZE,1837,380
CZE,1838,380
CZE,1839,380
CZE,1840,380
CZE,1841,380
CZE,1842,380
CZE,1843,380
CZE,1844,380
CZE,1845,380
CZE,1846,380
CZE,1847,380
CZE,1848,380
CZE,1849,380
CZE,1850,380
CZE,1851,380
CZE,1852,380
CZE,1853,380
CZE,1854,380
CZE,1855,380
CZE,1856,380
CZE,1857,380
CZE,1858,380
CZE,1859,380
CZE,1860,380
CZE,1861,380
CZE,1862,380
CZE,1863,380
CZE,1864,380
CZE,1865,380
CZE,1866,380
CZE,1867,380
CZE,1868,380
CZE,1869,380
CZE,1870,380
